CSV文件,列序号,中文字段,字段名,危险等级
ShopConfig_MoneyShop.csv,20,商品图标,Icon,1
ShopConfig_MoneyShop.csv,21,商品图标背景,IconBg,1
ShopConfig_MoneyShop.csv,22,备注,Comments,
ShopConfig_MoneyShop.csv,23,直购档位商品展示,SecondConfirmItem,1
ShopConfig_MoneyShop.csv,24,Key特殊商品描述文本,Key_SpecialGoodsDescription,
ShopConfig_MoneyShop.csv,25,特殊商品描述文本,SpecialGoodsDescription,
ShopConfig_MoneyShop.csv,26,邮件是否显示礼包详情,MailShowDetails,
ShopConfig_MonthShop.csv,1,流水ID,Id,
ShopConfig_MonthShop.csv,2,对应价格id,PriceId,1
ShopConfig_MonthShop.csv,3,有效期,Time,
ShopConfig_MonthShop.csv,4,每日奖励,DailyReward,1
ShopConfig_MonthShop.csv,5,每周奖励,WeeklyReward,1
ShopConfig_MonthShop.csv,6,邮件模板id,MailId,
ShopConfig_MonthShop.csv,7,邮件已过期模板,OutDateMailId,
ShopConfig_MonthShop.csv,8,有效期上限,MaxTime,1
ShopConfig_MonthShop.csv,9,特权,privilege,
ShopConfig_MonthShop.csv,10,通用特权,Privileges,
ShopConfig_MonthShop.csv,11,奖励邮件id,RewardsMailId,1
ShopConfig_OriPriceLevel.csv,1,流水ID,Id,
ShopConfig_OriPriceLevel.csv,2,人民币,RMB,
ShopConfig_OriPriceLevel.csv,3,美元,USD,
ShopConfig_OriPriceLevel.csv,4,新台币,TWD,
ShopConfig_OriPriceLevel.csv,5,日元,JPY,
ShopConfig_OriPriceLevel.csv,6,韩币,KRW,
ShopConfig_OriPriceLevel.csv,7,港币,HKD,
ShopConfig_OriPriceLevel.csv,8,澳门元,MOP,
ShopConfig_OriPriceLevel.csv,9,售卖加拿大元,CAD,
ShopConfig_OriPriceLevel.csv,10,售卖马来林吉特,MYR,
ShopConfig_OriPriceLevel.csv,11,售卖澳大利亚元,AUD,
ShopConfig_OriPriceLevel.csv,12,备注,Mark,
ShopConfig_PayRandomPrize.csv,1,流水ID,Id,
ShopConfig_PayRandomPrize.csv,2,奖励,Reward,1
ShopConfig_PayRandomPrize.csv,3,权重,GroupId,1
ShopConfig_PriceLevel.csv,1,流水ID,Id,
ShopConfig_PriceLevel.csv,2,人民币,RMB,
ShopConfig_PriceLevel.csv,3,美元,USD,
ShopConfig_PriceLevel.csv,4,新台币,TWD,
ShopConfig_PriceLevel.csv,5,日元,JPY,
ShopConfig_PriceLevel.csv,6,韩币,KRW,
ShopConfig_PriceLevel.csv,7,港币,HKD,
ShopConfig_PriceLevel.csv,8,澳门元,MOP,
ShopConfig_PriceLevel.csv,9,售卖加拿大元,CAD,
ShopConfig_PriceLevel.csv,10,售卖马来林吉特,MYR,
ShopConfig_PriceLevel.csv,11,售卖澳大利亚元,AUD,
ShopConfig_PriceLevel.csv,12,档位充值所得积分,ChargingPoint,1
ShopConfig_PriceLevel.csv,13,备注,Mark,
ShopConfig_RefreshGroup.csv,1,ID,Id,
ShopConfig_RefreshGroup.csv,2,组ID,GroupId,
ShopConfig_RefreshGroup.csv,3,商品id,GoodsId,1
ShopConfig_RefreshGroup.csv,4,备注,Desc,
ShopConfig_RefreshGroup.csv,5,随机概率,Weight,1
ShopConfig_RefreshGroup.csv,6,解锁条件,Condition,1
ShopConfig_RefreshShop.csv,1,商店id,ShopId,
ShopConfig_RefreshShop.csv,2,额外刷新时间,RefreshTime,1
ShopConfig_RefreshShop.csv,3,商品组id,GroupId,1
ShopConfig_RefreshShop.csv,4,Key_刷新规则,Key_RefreshDesc,
ShopConfig_RefreshShop.csv,5,刷新规则,RefreshDesc,
ShopConfig_ShopType.csv,1,商店ID,Id,
ShopConfig_ShopType.csv,2,Key商店名称,Key_Name,
ShopConfig_ShopType.csv,3,商店名称,Name,
ShopConfig_ShopType.csv,4,关联SystemId,SystemId,
ShopConfig_ShopType.csv,5,商店类型,FirstLevel,
ShopConfig_ShopType.csv,6,二级商店,SecondLevel,
ShopConfig_ShopType.csv,7,三级商店,ThirdLevel,
ShopConfig_ShopType.csv,8,前置商店,PreShop,
ShopConfig_ShopType.csv,9,刷新类型,RefreshType,
ShopConfig_ShopType.csv,10,刷新参数,RefreshValue,
ShopConfig_ShopType.csv,11,手动刷新,RefreshByHand,
ShopConfig_ShopType.csv,12,手动刷新次数,RefreshCount,1
ShopConfig_ShopType.csv,13,手动刷新消耗,RefreshCost,1
ShopConfig_ShopType.csv,14,随机商品格子,RandomCell,1
ShopConfig_ShopType.csv,15,父商店按钮图标,ShopButtonIcon,
ShopConfig_ShopType.csv,16,描述,Desc,
ShopConfig_ShopType.csv,17,售罄是否关闭页签,IsClose,
ShopConfig_ShopType.csv,18,标签关联二级商店id,RelateId,
ShopConfig_ShopType.csv,19,Key标签文本,Key_Label,
ShopConfig_ShopType.csv,20,标签文本,Label,
ShopConfig_ShopType.csv,21,关联系统id,RelateSystemId,
ShopConfig_ShopType.csv,22,页签开启时间,StartTime,1
ShopConfig_ShopType.csv,23,页签关闭时间,EndTime,1
ShopConfig_ShopType.csv,24,排序,Order,
ShopConfig_ShopType.csv,25,角色创建后N天关闭,EndAfterCreateRole,
ShopConfig_ShopType.csv,26,页签选中态读片,TabSelectedPic,
ShopConfig_ShopType.csv,27,页签非选中态读片,TabUnselectedPic,
ShopConfig_ShopType.csv,28,售罄是否自动排序,IsSort,
Sign_Divination.csv,1,流水ID,Id,
Sign_Divination.csv,2,关联Id,LuckId,
Sign_Divination.csv,3,普通奖励,Award,1
Sign_Divination.csv,4,随机权重,weight,1
Sign_Luck.csv,1,流水ID,Id,
Sign_Luck.csv,2,Key_运势,Key_Name,
Sign_Luck.csv,3,运势,Name,
Sign_Luck.csv,4,随机权重,weight,1
Sign_Reward.csv,1,流水ID,Id,
Sign_Reward.csv,2,名称,Name,
Sign_Reward.csv,3,条件id,ConditionID,
Sign_Reward.csv,4,条件参数,ConditionParameters,
Sign_Reward.csv,5,普通奖励,Award,1
Sign_Suit.csv,1,流水ID,Id,
Sign_Suit.csv,2,Key_宜,Key_Name,
Sign_Suit.csv,3,宜,Name,
Sign_Suit.csv,4,随机权重,weight,1
Sign_Understand.csv,1,流水ID,Id,
Sign_Understand.csv,2,Key_解语,Key_Name,
Sign_Understand.csv,3,解语,Name,
Sign_Understand.csv,4,结果,LuckId,
SignActivityConfig_Base.csv,1,流水ID,Id,
SignActivityConfig_Base.csv,2,活动类型,Type,
SignActivityConfig_Base.csv,3,Key_活动标题,Key_Name,
SignActivityConfig_Base.csv,4,活动标题,Name,
SignActivityConfig_Base.csv,5,奖池列表,RewardLottery,1
SignActivityConfig_Base.csv,6,主模块名,ModuleName,
SignActivityConfig_Base.csv,7,材料所需数量,MaterialNum,
SignActivityConfig_Base.csv,8,每日随机材料数量,DailyMaterialNum,
SignActivityConfig_Base.csv,9,材料列表,MaterialList,
SignActivityConfig_Base.csv,10,合成材料列表,TargetMaterialList,
SignActivityConfig_Reward.csv,1,流水ID,Id,
SignActivityConfig_Reward.csv,2,奖励列表,Reward,1
SignActivityConfig_Reward.csv,3,权重,weight,1
SignActivityConfig_Reward.csv,4,稀有度,Rarity,
SignActivityConfig_Transform.csv,1,流水ID,Id,
SignActivityConfig_Transform.csv,2,稀有度,Rarity,
SignActivityConfig_Transform.csv,3,材料图标,Material,
SignActivityConfig_Transform.csv,4,Key_描述,Key_Desc,
SignActivityConfig_Transform.csv,5,描述,Desc,
SignActivityConfig_Transform.csv,6,权重,weight,1
SignNewActivity_Base.csv,1,流水ID,Id,
SignNewActivity_Base.csv,2,Key_活动系统名,Key_Name,
SignNewActivity_Base.csv,3,活动系统名,Name,
SignNewActivity_Base.csv,4,活动开始时间,StartTime,1
SignNewActivity_Base.csv,5,活动结束时间,EndTime,1
SignNewActivity_Base.csv,6,是否可以补签,IsReplenish,
SignNewActivity_Reward.csv,1,流水ID,Id,
SignNewActivity_Reward.csv,2,id,ActvityId,
SignNewActivity_Reward.csv,3,签到天数,Days,
SignNewActivity_Reward.csv,4,Key_标题,Key_Title,
SignNewActivity_Reward.csv,5,标题,Title,
SignNewActivity_Reward.csv,6,签到奖励,Rewards,1
SignNewActivity_Reward.csv,7,补签消耗,Cost,1
SimpleArenaConfig_AreaEffect.csv,1,序号,ID,
SimpleArenaConfig_AreaEffect.csv,2,Key_场地BUFF名称,Key_AreaEffectName,
SimpleArenaConfig_AreaEffect.csv,3,场地BUFF名称,AreaEffectName,
SimpleArenaConfig_AreaEffect.csv,4,Key_场地BUFF名称,Key_AreaEffectDes,
SimpleArenaConfig_AreaEffect.csv,5,场地BUFF描述,AreaEffectDes,
SimpleArenaConfig_AreaEffect.csv,6,场地格类型,TypeID,
SimpleArenaConfig_AreaEffect.csv,7,场地BUFF组ID,AreaEffectGroupID,
SimpleArenaConfig_AreaEffect.csv,8,场地效果等级,AreaEffectLevel,
SimpleArenaConfig_AreaEffect.csv,9,场地格ID,FormationCellID,
SimpleArenaConfig_AreaEffect.csv,10,场地格BUFF图标,AreaEffectIcon,
SimpleArenaConfig_AreaEffect.csv,11,场地格升级消耗,AreaLevelUpCost,1
SimpleArenaConfig_ArenaBuff.csv,1,序号,ID,
SimpleArenaConfig_ArenaBuff.csv,2,策划备注,BuffDes,
SimpleArenaConfig_ArenaBuff.csv,3,Key_BUFF名称,Key_BuffName,
SimpleArenaConfig_ArenaBuff.csv,4,BUFF名称,BuffName,
SimpleArenaConfig_ArenaBuff.csv,5,BUFFID,BuffID,
SimpleArenaConfig_ArenaBuff.csv,6,Buff图标,BuffIcon,
SimpleArenaConfig_ArenaBuff.csv,7,Key_Buff效果,Key_BuffDes,
SimpleArenaConfig_ArenaBuff.csv,8,Buff效果,BuffDes,
SimpleArenaConfig_ArenaBuff.csv,9,Buff效果量,Des,
SimpleArenaConfig_ArenaFreeHero.csv,1,流水ID,Id,
SimpleArenaConfig_ArenaFreeHero.csv,2,备注,DesignerNote,
SimpleArenaConfig_ArenaFreeHero.csv,3,佣兵类型,RobotType,
SimpleArenaConfig_ArenaFreeHero.csv,4,数据源模型,OriginalID,
SimpleArenaConfig_ArenaFreeHero.csv,5,应用场景,NpcType,
SimpleArenaConfig_ArenaMatches.csv,1,流水ID,ID,
SimpleArenaConfig_ArenaMatches.csv,2,场次数,Matches,1
SimpleArenaConfig_ArenaMatches.csv,3,场次修正系数,MatchesNum,
SimpleArenaConfig_ArenaMatchRule.csv,1,流水ID,ID,
SimpleArenaConfig_ArenaMatchRule.csv,2,胜率,WinRate,
SimpleArenaConfig_ArenaMatchRule.csv,3,胜率修正参数,FixedNum,
SimpleArenaConfig_ArenaMechanism.csv,1,序号,ID,
SimpleArenaConfig_ArenaMechanism.csv,2,机关组ID,ArenaMechanismGroupID,
SimpleArenaConfig_ArenaMechanism.csv,3,机关等级,MechanismLevel,
SimpleArenaConfig_ArenaMechanism.csv,4,机关品质,MechanismQuality,
SimpleArenaConfig_ArenaMechanism.csv,5,机关类型,MechanismType,
SimpleArenaConfig_ArenaMechanism.csv,6,数据源模型,OriginalID,
SimpleArenaConfig_ArenaMechanism.csv,7,机关特效挂载,PreCombatEffect,
SimpleArenaConfig_ArenaMechanism.csv,8,机关升级消耗,MechanismLevelUpCost,1
SimpleArenaConfig_ArenaMechanism.csv,9,Key_机关名称,Key_ArenaMechanismName,
SimpleArenaConfig_ArenaMechanism.csv,10,机关名称,ArenaMechanismName,
SimpleArenaConfig_ArenaMechanism.csv,11,Key_机关描述,Key_ArenaMechanismDes,
SimpleArenaConfig_ArenaMechanism.csv,12,机关描述,ArenaMechanismDes,
SimpleArenaConfig_ArenaMechanism.csv,13,技能数值,SkillNumber,
SimpleArenaConfig_ArenaMechanism.csv,14,参数,ParamString,
SimpleArenaConfig_ArenaRank.csv,1,流水ID,ID,
SimpleArenaConfig_ArenaRank.csv,2,Key_段位名称,Key_RankName,
SimpleArenaConfig_ArenaRank.csv,3,段位名称,RankName,
SimpleArenaConfig_ArenaRank.csv,4,段位最低分数,MinRankPoints,
SimpleArenaConfig_ArenaRank.csv,5,段位最高分数,MaxRankPoints,
SimpleArenaConfig_ArenaRank.csv,6,各段位扩散分数,DefinedPoints,
SimpleArenaConfig_ArenaRank.csv,7,各段位对应段位的折算系数,DownNum,
SimpleArenaConfig_ArenaRank.csv,8,迷雾场次,ArenaFog,
SimpleArenaConfig_ArenaRank.csv,9,胜场奖励,WinArenaAward,1
SimpleArenaConfig_ArenaRank.csv,10,输场/平局奖励,LoseArenaAward,1
SimpleArenaConfig_ArenaRank.csv,11,段位图标,RankIcon,
SimpleArenaConfig_ArenaRank.csv,12,段位一次性奖励,RankFirstReward,1
SimpleArenaConfig_ArenaRank.csv,13,赛季中间奖励,RankInterimReward,1
SimpleArenaConfig_ArenaRank.csv,14,赛季最终奖励,RankFinalReward,1
SimpleArenaConfig_Base.csv,1,天空城ID,ID,
SimpleArenaConfig_Base.csv,2,备注,DesignerNote,
SimpleArenaConfig_Base.csv,3,开始时间,ArenaOpenTime,1
SimpleArenaConfig_Base.csv,4,赛季休赛时间,ArenaRestTime,
SimpleArenaConfig_Base.csv,5,结束时间,ArenaCloseTime,1
SimpleArenaConfig_Base.csv,6,老服判定时间,GroupFoundTime,
SimpleArenaConfig_Base.csv,7,赛季佣兵,FreeHeroID,
SimpleArenaConfig_Base.csv,8,赛季BUFF,ArenaBuff,
SimpleArenaConfig_Base.csv,9,赛季机关,FreeAreaEffectID,
SimpleChargeActivity_Base.csv,1,流水ID,Id,
SimpleChargeActivity_Base.csv,2,活动名,Desc,
SimpleChargeActivity_Base.csv,3,奖池列表,RewardList,1
SimpleChargeActivity_Base.csv,4,直购id,MoneyShopId,
SimpleChargeActivity_Base.csv,5,奖励角色id,HeroId,1
SimpleChargeActivity_Base.csv,6,视频文件名,Video,
SimpleChargeActivity_Reward.csv,1,流水ID,Id,
SimpleChargeActivity_Reward.csv,2,目标天数,TargetDailyNum,
SimpleChargeActivity_Reward.csv,3,奖励,Reward,1
SimpleChargeActivity_Reward.csv,4,Key_目标天数文本,Key_TargetDailyName,
SimpleChargeActivity_Reward.csv,5,目标天数文本,TargetDailyName,
SimplePhasicTower_AllStarReward.csv,1,流水ID,Id,
SimplePhasicTower_AllStarReward.csv,2,星数,StarNum,
SimplePhasicTower_AllStarReward.csv,3,奖励loot表id,RewardLootId,1
SimplePhasicTower_AllStarReward.csv,4,奖励预览,Reward,1
SimplePhasicTower_Base.csv,1,流水ID,Id,
SimplePhasicTower_Base.csv,2,Key_关卡名称,Key_Name,
SimplePhasicTower_Base.csv,3,阵营塔名称,Name,
SimplePhasicTower_Base.csv,4,所属阵营id,PhasicId,
SimplePhasicTower_Base.csv,5,开放时间,OpenTime,1
SimplePhasicTower_Base.csv,6,Key_开放时间,Key_OpenTime,
SimplePhasicTower_Base.csv,7,开放时间,OpenTime,1
SimplePhasicTower_Base.csv,8,Key_开放预告,Key_PreTime,
SimplePhasicTower_Base.csv,9,开放预告,PreTime,
SimplePhasicTower_Base.csv,10,Key_阵营限制,Key_PhasicLimited,
SimplePhasicTower_Base.csv,11,阵营限制,PhasicLimited,
SimplePhasicTower_Base.csv,12,背景图,BgPic,
SimplePhasicTower_Base.csv,13,碟面样式入口,EnterPic,
SimplePhasicTower_Base.csv,14,关卡背景,MissionPic,
SimplePhasicTower_Base.csv,15,Key_关卡名称,Key_GuideName,
SimplePhasicTower_Base.csv,16,阵营塔名称-引导用,GuideName,
SimplePhasicTower_Base.csv,17,公共层数,ComPassCntList,
SimplePhasicTower_Base.csv,18,阵营Buff图标,PhasicIcon,
SimplePhasicTower_Base.csv,19,Key_关卡名称,Key_PhasicSkillName,
SimplePhasicTower_Base.csv,20,阵营技能名称,PhasicSkillName,
SimplePhasicTower_Base.csv,21,升级道具,Item,
SimplePhasicTower_Base.csv,22,属性图标,AttributeIcon,
SimplePhasicTower_Base.csv,23,Buff图标,BuffIcon,
SimplePhasicTower_Base.csv,24,布阵格图,FormationBgPic,
SimplePhasicTower_BuffTree.csv,1,流水ID,Id,
SimplePhasicTower_BuffTree.csv,2,所属塔id,TowerId,
SimplePhasicTower_BuffTree.csv,3,节点编号,Index,
SimplePhasicTower_BuffTree.csv,4,等级,Level,
SimplePhasicTower_BuffTree.csv,5,解锁层数,Unlock,
SimplePhasicTower_BuffTree.csv,6,类型,Type,
SimplePhasicTower_BuffTree.csv,7,Key_节点描述,Key_NodeDes,
SimplePhasicTower_BuffTree.csv,8,节点描述,NodeDes,
SimplePhasicTower_BuffTree.csv,9,图标,Icon,
SimplePhasicTower_BuffTree.csv,10,布阵格Buff,Buff,
SimplePhasicTower_BuffTree.csv,11,升级消耗,Consume,1
SimplePhasicTower_BuffTree.csv,12,基础属性加成,AddAttribute,
SimplePhasicTower_Mission.csv,1,流水ID,Id,
SimplePhasicTower_Mission.csv,2,Key_关卡名称,Key_Name,
SimplePhasicTower_Mission.csv,3,关卡名称,Name,
SimplePhasicTower_Mission.csv,4,相性塔id,TowerId,
SimplePhasicTower_Mission.csv,5,关卡（推荐）战力,RecommendForce,
SimplePhasicTower_Mission.csv,6,危险战力,DangerForce,
SimplePhasicTower_Mission.csv,7,目标场景ID,SceneId,
SimplePhasicTower_Mission.csv,8,敌人信息,EnemyInfo,
SimplePhasicTower_Mission.csv,9,关卡限时,StageLimitedTime,
SimplePhasicTower_Mission.csv,10,首通奖励,FirstReward,1
SimplePhasicTower_Mission.csv,11,首通奖励loot表id,FirstRewardLootId,1
SimplePhasicTower_Mission.csv,12,三星条件,StarCondition,
SimplePhasicTower_Mission.csv,13,三星奖励,StarReward,1
SimplePhasicTower_Mission.csv,14,三星奖励loot表id,StarRewardLootId,1
SimplePhasicTower_Mission.csv,15,重点关卡奖励预览,ImportantReward,1
SimplePhasicTower_StarCondition.csv,1,流水ID,Id,
SimplePhasicTower_StarCondition.csv,2,限制条件类型,Condition,
SimplePhasicTower_StarCondition.csv,3,限制条件参数,ConditionValue,
SimplePhasicTower_StarCondition.csv,4,Key_限制条件文本描述,Key_ConditionText,
SimplePhasicTower_StarCondition.csv,5,限制条件文本描述,ConditionText,
simulator_AddAttribute.csv,1,修正id,Id,
simulator_AddAttribute.csv,2,攻击修正（乘算）,AddAttack,
simulator_AddAttribute.csv,3,物理防御修正（乘算）,AddDef,
simulator_AddAttribute.csv,4,法术防御修正（乘算）,AddMagicDef,
simulator_AddAttribute.csv,5,生命修正（乘算）,AddHP,
simulator_AddAttribute.csv,6,暴击增加（加算）,AddCritical,
simulator_AddAttribute.csv,7,暴击伤害增加（加算）,AddCriticalDamage,
simulator_AddAttribute.csv,8,抗暴增加（加算）,AddCriticalRes,
simulator_Army.csv,1,队伍ID,Id,
simulator_Army.csv,2,初始impact1,Impact1id,
simulator_Army.csv,3,初始impact2,Impact2id,
simulator_Army.csv,4,初始impact3,Impact3id,
simulator_Army.csv,5,初始impact4,Impact4id,
simulator_Army.csv,6,初始impact5,Impact5id,
simulator_Global.csv,1,流水ID,Id,
simulator_Global.csv,2,描述,Desc,
simulator_Global.csv,3,分组id,Armyid,
Simulator_Inspiration.csv,1,流水ID,Id,
Simulator_Inspiration.csv,2,预设模版id,typeId,
Simulator_Inspiration.csv,3,备注,Desc,
Simulator_Inspiration.csv,4,剧作id,InspirationId,
Simulator_Inspiration.csv,5,等级,Level,
Simulator_Inspiration.csv,6,突破等级,BreachLevel,
Simulator_Inspiration.csv,7,星级,StarLevel,
Simulator_Outfix.csv,1,流水ID,Id,
Simulator_Outfix.csv,2,预设模版id,typeId,
Simulator_Outfix.csv,3,备注,Desc,
Simulator_Outfix.csv,4,装备id,OutfixId,
Simulator_Outfix.csv,5,等级,Level,
Simulator_Outfix.csv,6,主属性,MainAttribute,
Simulator_Outfix.csv,7,副属性,SubAttribute,
Simulator_PlayerQueue.csv,1,队列id,Id,
Simulator_PlayerQueue.csv,2,分组A,UIDA,
Simulator_PlayerQueue.csv,3,分组B,UIDB,
Simulator_PlayerQueue.csv,4,战斗次数,BattleNumber,1
simulator_Queue.csv,1,队列id,Id,
simulator_Queue.csv,2,分组A,ArmyAId,
simulator_Queue.csv,3,分组B,ArmyBId,
simulator_Queue.csv,4,战斗次数,BattleNumber,1
simulator_Role.csv,1,流水ID,Id,
simulator_Role.csv,2,分组id,Armyid,
simulator_Role.csv,3,角色类型,RoleType,
simulator_Role.csv,4,角色 id,HeroId,
simulator_Role.csv,5,所属角色相性,Phasic,
simulator_Role.csv,6,等级,Level,
simulator_Role.csv,7,觉醒OR升火分类,StarClass,
simulator_Role.csv,8,角色星级,Star,
simulator_Role.csv,9,角色品质,Rare,
simulator_Role.csv,10,突破等级,BreachLevel,
simulator_Role.csv,11,奥义等级,AoyiLevel,
simulator_Role.csv,12,小技能等级,SkillLevel,
simulator_Role.csv,13,修正id,AddAttribute,
simulator_Role.csv,14,站位,Position,
simulator_Role.csv,15,剧作预设,InspirationTemplete,
simulator_Role.csv,16,装备预设,outfixTemplete,
simulator_Role.csv,17,专武等级,ZhuanwuLevel,
SkillConfig_Base.csv,1,流水ID,Id,
SkillConfig_Base.csv,2,注释,Info,
SkillConfig_Base.csv,3,Key_名称,Key_Name,
SkillConfig_Base.csv,4,名称,Name,
SkillConfig_Base.csv,5,备注,beizhu,
SkillConfig_Base.csv,6,逻辑文件路径,LogicFile,
SkillConfig_Base.csv,7,Key_描述,Key_Description,
SkillConfig_Base.csv,8,描述,Description,
SkillConfig_Base.csv,9,Key_升级效果描述,Key_LevelUpDescription,
SkillConfig_Base.csv,10,技能的升级效果文字描述,LevelUpDescription,
SkillConfig_Base.csv,11,效果列表,Impacts,
SkillConfig_Base.csv,12,战斗效果生效时间,CombatImpactsTriggerTime,1
SkillConfig_Base.csv,13,战斗效果列表,CombatImpacts,
SkillConfig_Base.csv,14,技能动作资源,CombatAnimation,
SkillConfig_Base.csv,15,技能动作时长,CombatAnimationTime,
SkillConfig_Base.csv,16,技能等级,Level,
SkillConfig_Base.csv,17,技能优先级,Priority,
SkillConfig_Base.csv,18,对指定tag的技能数值加成,Tag,
SkillConfig_Base.csv,19,回退技能,FallbackSkillId,
SkillConfig_Base.csv,20,同类技能下一技能,NextSkillId,
SkillConfig_Base.csv,21,技能霸体值,SuperArmor,
SkillConfig_Base.csv,22,施法距离,CastDistance,
SkillConfig_Base.csv,23,施法排除距离,ExcludeCastDistance,
SkillConfig_Base.csv,24,开场技触发条件,InitalTrigger,
SkillConfig_Base.csv,25,范围类型,AreaType,
SkillConfig_Base.csv,26,影响范围大小,AreaSize,
SkillConfig_Base.csv,27,施法指示器过滤,AreaSelectFilter,
SkillConfig_Base.csv,28,施法范围,CastRange,
SkillConfig_Base.csv,29,范围指示器锚点偏移,IndicatorOffset,
SkillConfig_Base.csv,30,初始冷却时间（毫秒）,InitCD,1
SkillConfig_Base.csv,31,初始冷却浮动时间（毫秒）,InitFloatTime,
SkillConfig_Base.csv,32,冷却时间（毫秒）,CD,1
SkillConfig_Base.csv,33,奥义消耗能量值,CostEnergy,1
SkillConfig_Base.csv,34,技能前置释放添加,CastCondition,
SkillConfig_Base.csv,35,技能释放获得能量值,UseGetEnergy,
SkillConfig_Base.csv,36,技能所能释放的生命值最小值,HpMinLimit,
SkillConfig_Base.csv,37,技能所能释放的生命值最大值,HpMaxLimit,
SkillConfig_Base.csv,38,"打断类型
用于硬直取消",BreakType,
SkillConfig_Base.csv,39,"技能分类
影响AI及技能性质",Category,
SkillConfig_Base.csv,40,是否为瞬发技能,InstantSkill,
SkillConfig_Base.csv,41,硬直是否可以触发,CanStartWhenStiffness,
SkillConfig_Base.csv,42,技能锁定时间,LockInputTime,
SkillConfig_Base.csv,43,同类技能缓冲时间,NextInputTime,
SkillConfig_Base.csv,44,图标名称,IconName,
SkillConfig_Base.csv,45,技能特效,SkillAnimation,
SkillConfig_Base.csv,46,技能音效,SoundEffects,
SkillConfig_Base.csv,47,是否吟唱,Chant,
SkillConfig_Base.csv,48,吟唱时间,ChantDuration,
SkillConfig_Base.csv,49,伤害类型,DamageType,
SkillConfig_Base.csv,50,伤害系数,DamageRatio,
SkillConfig_Base.csv,51,伤害步长,DamageStep,
SkillConfig_Base.csv,52,固定伤害,FixedDamage,
SkillConfig_Base.csv,53,固定伤害步长,FixedDamageStep,
SkillConfig_Base.csv,54,零件1,Part0,
SkillConfig_Base.csv,55,零件2,Part1,
